slug,name,homepage,registry_url,registry_source,repo_full_name,repo_url,description,license,gh_stars,gh_forks,gh_pushed_at,gh_days_since_push,maintenance,item_count,free_item_count,paid_item_count,access,docs_url,preview_embeddable,status,first_seen,last_seen,last_crawled_at,gone_on,notes
formcn,formcn,https://formcn.dev,https://formcn.dev/r/registry.json,live,alibey-10/formcn,https://github.com/alibey-10/formcn,Build production-ready forms with a few clicks,,492,46,2026-08-29T11:41:55+00:00,6,94,9,9,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:25:50.1+00:00,,
formedible-builder,formedible-builder,https://formedible.dev,https://raw.githubusercontent.com/DimitriGilbert/Formedible/main/packages/builder/registry.json,github,DimitriGilbert/Formedible,https://github.com/DimitriGilbert/Formedible,Schema driven Shadcn wrapper around Tanstack forms,,47,2,2026-09-01T05:54:55+00:00,3,94,1,1,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:26:59.115+00:00,,
formlink,formlink,http://localhost:3001,https://raw.githubusercontent.com/kyashrathore/formlink/main/apps/formfiller/registry.json,github,kyashrathore/formlink,https://github.com/kyashrathore/formlink,,NOASSERTION,0,0,2025-12-16T19:52:15+00:00,262,26,3,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:35:59.909+00:00,,
forms,acme,https://acme.com,https://raw.githubusercontent.com/biomathcode/forms/main/registry.json,github,biomathcode/forms,https://github.com/biomathcode/forms,,,0,0,2026-01-16T05:56:27+00:00,231,26,4,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:37:05.495+00:00,,
formscn,formscn,https://formscn.space,https://formscn.space/r/registry.json,live,AbdullahMukadam/formscn,https://github.com/AbdullahMukadam/formscn,,,,,,,,30,30,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:18:46.148+00:00,,
forth-ui,forth-ui,https://github.com,https://raw.githubusercontent.com/Forthtilliath/forthtilliath-packages/main/apps/shadweb/registry.json,github,Forthtilliath/forthtilliath-packages,https://github.com/Forthtilliath/forthtilliath-packages,"Personal pnpm/Turborepo monorepo: shared React, React Native & TypeScript packages published to npm (react-kit, react-native-kit, forth-ui, shadcn-ui...), plus Next.js showcase apps and a Storybook workspace.",MIT,1,0,2026-08-28T22:38:04+00:00,6,94,54,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:31:25.501+00:00,,
framecn,framecn,https://framecn.dev,https://framecn.dev/r/registry.json,live,shadcn-labs/framecn,https://github.com/shadcn-labs/framecn,"Beautiful video components, built on Editframe. 100% Free, Zero config, one command setup.",MIT,127,8,2026-08-16T09:02:14+00:00,19,86,101,101,0,free,https://www.framecn.dev/docs/components/typography/blur-reveal,,active,2026-08-01,2026-09-04,2026-09-04T08:26:31.784+00:00,,
frameui,frameui,https://frameui.chrctr.dev,https://frameui.chrctr.dev/r/registry.json,live,gmlnchv/frameui,https://github.com/gmlnchv/frameui,🖼️ Web Component to add realistic-looking frames to DOM elements,,0,0,2026-05-16T09:38:08+00:00,111,49,1,1,0,free,,,active,2026-08-02,2026-09-04,2026-09-04T08:36:41.921+00:00,,
freddy,freddy,https://ui.arkcabin.com,https://ui.arkcabin.com/r/registry.json,live,arkcabin/freddy-ui,https://github.com/arkcabin/freddy-ui,,,,,,,,60,60,0,free,https://ui.arkcabin.com/view/auth-1,,active,2026-08-01,2026-09-04,2026-09-04T08:18:48.795+00:00,,
fredrika-ui,fredrika ui,https://ui.fredrika.dev,https://ui.fredrika.dev/r/registry.json,live,fredrikalindh/ui,https://github.com/fredrikalindh/ui,,MIT,60,4,2026-06-22T10:02:12+00:00,74,66,4,4,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:26:52.558+00:00,,
fulldev-ui,fulldev/ui,https://ui.full.dev,https://ui.full.dev/r/registry.json,live,fulldotdev/ui,https://github.com/fulldotdev/ui,Components and Blocks for building content-driven Astro websites,MIT,604,31,2026-08-26T09:52:03+00:00,9,86,138,138,0,free,https://ui.full.dev/components/accordion/,true,active,2026-08-01,2026-09-04,2026-09-04T08:25:41.377+00:00,,
fysk,fysk,https://fysk.dev,https://fysk.dev/r/registry.json,live,ameghcoder/fysk,https://github.com/ameghcoder/fysk,An advanced component library that contains in-built state management feature. Built on ShadCN eco-system.,,2,0,2026-02-14T05:43:27+00:00,202,26,18,18,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:29:17.474+00:00,,
gaia,gaia,https://ui.heygaia.io,https://ui.heygaia.io/r/registry.json,live,theexperiencecompany/gaia-ui,https://github.com/theexperiencecompany/gaia-ui,Beautifully designed components for building AI Agents 🌎,MIT,217,17,2026-09-03T10:21:53+00:00,1,94,29,29,0,free,https://ui.heygaia.io/docs/components/holo-card,,active,2026-08-01,2026-09-04,2026-09-04T08:26:11.411+00:00,,
gambitech-ds,gambitech-ds,,https://raw.githubusercontent.com/giacomosalsano/gambitech-ds/main/src/styles/registry.json,github,giacomosalsano/gambitech-ds,https://github.com/giacomosalsano/gambitech-ds,,MIT,0,0,2026-08-05T16:30:06+00:00,11,86,1,0,0,unknown,,,gone,2026-08-11,2026-08-16,2026-08-16T11:43:59+00:00,2026-08-20,
gamecn,gamecn,https://gamecn.dev,https://raw.githubusercontent.com/Quatadah/gamecn/main/registry.json,github,Quatadah/gamecn,https://github.com/Quatadah/gamecn,A shadcn-compatible registry for gaming UI components.,,0,0,2026-05-22T20:59:31+00:00,104,49,37,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:37:00.256+00:00,,
gammaui,gammaui,https://gamma-ui.com,https://raw.githubusercontent.com/mazyar-kawa/gamma-ui/HEAD/apps/www/registry.json,github,mazyar-kawa/gamma-ui,https://github.com/mazyar-kawa/gamma-ui,,,,,,,,63,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:18:53.718+00:00,,
gear5-ui,gear5-ui,https://nyxa-ui.vercel.app,https://raw.githubusercontent.com/7se7en72025/NYXA-UI/HEAD/registry.json,github,7se7en72025/NYXA-UI,https://github.com/7se7en72025/NYXA-UI,,,,,,,,221,0,0,unknown,https://nyxa-ui.vercel.app/docs/components/use-network,true,active,2026-09-02,2026-09-04,2026-09-04T08:17:34.327+00:00,,
geist-nuxt,geist-nuxt,,https://raw.githubusercontent.com/abel-2333-org/geist-nuxt/HEAD/registry.json,github,abel-2333-org/geist-nuxt,https://github.com/abel-2333-org/geist-nuxt,,,,,,,,40,0,0,unknown,,,active,2026-08-27,2026-09-04,2026-09-04T08:18:54.448+00:00,,
gestoria-ui,gestoria-ui,https://github.com,https://raw.githubusercontent.com/choboellobo/design-ui-gestoria/main/public/registry.json,github,choboellobo/design-ui-gestoria,https://github.com/choboellobo/design-ui-gestoria,,,0,0,2026-06-15T11:53:31+00:00,81,66,55,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:37:09.476+00:00,,
ggoggam-shadcn-treeview,ggoggam/shadcn-treeview,https://ggoggam.github.io,https://raw.githubusercontent.com/ggoggam/shadcn-treeview/main/registry.json,github,ggoggam/shadcn-treeview,https://github.com/ggoggam/shadcn-treeview,"A shadcn treeview component that is drag-and-droppable, lazily-loaded, and allows moving nodes across different trees.",,23,2,2026-07-06T08:30:58+00:00,60,76,1,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:27:37.391+00:00,,
glasscn,glasscn,http://jint2020.github.io,https://raw.githubusercontent.com/jint2020/shadcn-glasscn/HEAD/registry.json,github,jint2020/shadcn-glasscn,https://github.com/jint2020/shadcn-glasscn,,,,,,,,5,0,0,unknown,,,active,2026-08-29,2026-09-04,2026-09-04T08:18:55.175+00:00,,
glasswave,glasswave,https://glasswave.denizisik.com,https://glasswave.denizisik.com/r/registry.json,live,deniiiiz-i/glasswave,https://github.com/deniiiiz-i/glasswave,A component-based UI library for React with a liquid glass effect.,MIT,1,0,2026-07-21T09:52:43+00:00,45,76,60,60,0,free,https://glasswave.denizisik.com/docs/components/accordion,true,active,2026-08-01,2026-09-04,2026-09-04T08:29:31.622+00:00,,
gmhlab,gmhlab,https://gwglobalmentalhealth.com,https://raw.githubusercontent.com/gmhlab/monorepo/main/packages/ui/public/r/registry.json,github,gmhlab/monorepo,https://github.com/gmhlab/monorepo,Global Mental Health Lab monorepo (pnpm + Turborepo) with Next.js apps and a shared token-driven UI system built on composable layout primitives.,,0,0,2026-06-30T19:03:48+00:00,36,76,64,64,0,free,,,gone,2026-08-02,2026-08-05,2026-08-05T08:26:29.128+00:00,2026-08-09,
godui,godui,https://godui.design,https://godui.design/r/registry.json,live,LucasBassetti/godui,https://github.com/LucasBassetti/godui,🙏 UI Collection for Modern Interfaces,MIT,120,8,2026-08-29T21:27:00+00:00,5,94,108,108,0,free,https://godui.design/docs/components/buttons/magic-button,,active,2026-08-01,2026-09-04,2026-09-04T08:26:31.759+00:00,,
goldridr,goldridr,https://goldridr.com,https://raw.githubusercontent.com/witts-and-stratts/Goldridr/main/registry.json,github,witts-and-stratts/Goldridr,https://github.com/witts-and-stratts/Goldridr,Goldridr's website,,0,0,2026-08-14T08:30:08+00:00,21,86,9,0,0,unknown,,,active,2026-08-11,2026-09-04,2026-09-04T08:36:37.925+00:00,,
gooseui,gooseui,https://gooseui.pro,https://raw.githubusercontent.com/nexora-africa-ltd/vitora/main/web-app/registry.json,github,nexora-africa-ltd/vitora,https://github.com/nexora-africa-ltd/vitora,Vitora HMIS — Built for Care Without Limits,NOASSERTION,0,0,2026-09-03T21:26:43+00:00,0,94,19,0,0,unknown,,,active,2026-08-08,2026-09-04,2026-09-04T08:36:45.36+00:00,,
gpt-vis,gpt-vis,https://gpt-vis.antv.vision,https://gpt-vis.antv.vision/r/registry.json,live,antvis/GPT-Vis,https://github.com/antvis/GPT-Vis,"🤖 GPT Vision, Visualization for AI Friendly! AntV's entry for AI, and 100% generated by AI.",MIT,778,95,2026-09-04T08:03:02+00:00,0,94,27,27,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:25:27.623+00:00,,
gr8monk3ys,gr8monk3ys,https://ui.lscaturchio.xyz,https://ui.lscaturchio.xyz/r/registry.json,live,gr8monk3ys/ui,https://github.com/gr8monk3ys/ui,A repo for all stylistic UI elements of mine,GPL-3.0,0,0,2026-08-29T05:34:42+00:00,6,94,69,69,0,free,,,active,2026-08-08,2026-09-04,2026-09-04T08:36:23.417+00:00,,
grafana-ui-components-library,Grafana UI components library,https://sriramajeyam.com,https://raw.githubusercontent.com/yesoreyeram/archieve-grafana-ui/main/registry.json,github,yesoreyeram/archieve-grafana-ui,https://github.com/yesoreyeram/archieve-grafana-ui,,Apache-2.0,0,0,2025-10-17T11:46:42+00:00,322,26,2,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:37:03.095+00:00,,
greenkdev,greenkdev,https://greenk.dev,https://raw.githubusercontent.com/gr3enk/shadcn-ui-monthpicker/main/registry.json,github,gr3enk/shadcn-ui-monthpicker,https://github.com/gr3enk/shadcn-ui-monthpicker,A Monthpicker & Monthrangepicker component based on shadcn/ui,,117,3,2025-05-05T16:20:24+00:00,487,6,2,2,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:26:34.348+00:00,,
grenish,grenish,https://tools-grenish.vercel.app,https://raw.githubusercontent.com/Grenish/tools/main/registry.json,github,Grenish/tools,https://github.com/Grenish/tools,,,0,0,2026-05-01T19:38:57+00:00,126,49,12,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:35:51.601+00:00,,
grida,grida,https://grida.co,https://grida.co/r/registry.json,live,gridaco/grida,https://github.com/gridaco/grida,Grida — Open Canvas,Apache-2.0,2629,148,2026-09-04T05:48:24+00:00,0,94,1,1,0,free,https://grida.co/components/tree-view-row,true,active,2026-08-01,2026-09-04,2026-09-04T08:24:55.955+00:00,,
grove,grove,https://withgrove.dev,https://withgrove.dev/r/registry.json,live,tortuvshin/grove,https://github.com/tortuvshin/grove,,,,,,,,13,13,0,free,https://withgrove.dev/concepts/collections/,,active,2026-08-30,2026-09-04,2026-09-04T08:18:57.732+00:00,,
gsrtc,gsrtc,https://github.com,https://raw.githubusercontent.com/NayanVR/gsrtc-rewired/main/registry.json,github,NayanVR/gsrtc-rewired,https://github.com/NayanVR/gsrtc-rewired,,,2,0,2026-08-31T02:57:01+00:00,4,94,12,0,0,unknown,,,active,2026-08-27,2026-09-04,2026-09-04T08:29:13.317+00:00,,
guarahooks,guarahooks,https://guarahooks.com,https://guarahooks.com/r/registry.json,live,h3rmel/guarahooks,https://github.com/h3rmel/guarahooks,Reusable and customizable hooks that you can copy-and-paste into your apps. Free. Open Source and Open Code.,MIT,107,5,2025-12-15T21:14:13+00:00,262,26,100,100,0,free,https://guarahooks.com/docs/hooks/use-window-size,,active,2026-08-02,2026-09-04,2026-09-04T08:26:37.745+00:00,,
gymnopedies,gymnopedies,https://gymnopedies.shoota.work,https://gymnopedies.shoota.work/r/registry.json,live,shoota/gymnopedies,https://github.com/shoota/gymnopedies,dark ui with twilight,MIT,5,0,2026-09-03T14:07:33+00:00,1,94,49,49,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:28:50.576+00:00,,
hanzo,shadcn/ui,https://ui.hanzo.ai,https://raw.githubusercontent.com/hanzoai/ui/main/apps/v4/registry.json,github,hanzoai/ui,https://github.com/hanzoai/ui,React component library for AI applications,MIT,1,0,2026-08-11T01:17:31+00:00,1,94,411,0,0,unknown,https://ui.hanzo.ai/docs/components/accordion,false,gone,2026-08-01,2026-08-12,2026-08-12T08:21:20.43+00:00,2026-08-16,
happlyui,happlyui,https://happly.cloud,https://raw.githubusercontent.com/Mindful-Connect/happly-ui-npm/production/docs/src/lib/registry.json,github,Mindful-Connect/happly-ui-npm,https://github.com/Mindful-Connect/happly-ui-npm,,MIT,1,0,2026-07-25T17:31:15+00:00,8,86,32,0,0,unknown,,,gone,2026-08-01,2026-08-02,2026-08-02T18:16:31.28+00:00,2026-08-06,
harman,harman,https://hasanharman.dev,https://raw.githubusercontent.com/hasanharman/harman-web/main/registry.json,github,hasanharman/harman-web,https://github.com/hasanharman/harman-web,,,7,1,2026-07-13T08:58:28+00:00,53,76,13,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:28:40.018+00:00,,
harshkanjiya,harshkanjiya,https://harshkanjiya.com,https://harshkanjiya.com/r/registry.json,live,HarshKanjiya/harshkanjiya.com,https://github.com/HarshKanjiya/harshkanjiya.com,,,,,,,,6,6,0,free,https://harshkanjiya.com/components/realistic-button,true,active,2026-08-01,2026-09-04,2026-09-04T08:19:00.158+00:00,,
hdprajwal,hdprajwal,https://hdprajwal.dev,https://hdprajwal.dev/r/registry.json,live,hdprajwal/portfolio,https://github.com/hdprajwal/portfolio,"My corner of the internet. Built with Next.js, deployed to Vercel, sustained by coffee.",MIT,0,0,2026-08-25T20:15:26+00:00,10,86,1,1,0,free,https://hdprajwal.dev/components/toc-minimap,true,active,2026-08-02,2026-09-04,2026-09-04T08:37:01.89+00:00,,
headcn-ui,headcn/ui,https://ui.headcn.site,https://raw.githubusercontent.com/headcn/ui/HEAD/apps/www/registry.json,github,headcn/ui,https://github.com/headcn/ui,,,,,,,,40,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:19:04.827+00:00,,
heatmap,@heatmap,https://heatmap.chingru.com,https://heatmap.chingru.com/registry.json,live,rutopio/shadcn-heatmap,https://github.com/rutopio/shadcn-heatmap,"https://heatmap.chingru.com - shadcn-heatmap is a set of four copy-paste React heatmap components for shadcn/ui — calendar, weekday×hour, date×hour, and status timeline. SVG + Tailwind v4 tokens, installable via the shadcn CLI.",MIT,14,0,2026-07-13T18:11:38+00:00,53,76,4,4,0,free,https://heatmap.chingru.com/docs/components/calendar-heatmap,true,active,2026-08-01,2026-09-04,2026-09-04T08:28:06.147+00:00,,
heirs-design-system,heirs-design-system,https://heirshq.github.io,https://raw.githubusercontent.com/HeirsHQ/design-system/main/registry.json,github,HeirsHQ/design-system,https://github.com/HeirsHQ/design-system,"A modern, accessible React component library built with TypeScript, Tailwind CSS, and Radix UI primitives.",NOASSERTION,0,0,2026-06-24T12:49:11+00:00,72,66,31,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:37:11.97+00:00,,
helisa-react-registry,shadcn/ui,https://ui.shadcn.com,https://raw.githubusercontent.com/helisaapp/helisa-react-registry/main/registry.json,github,helisaapp/helisa-react-registry,https://github.com/helisaapp/helisa-react-registry,,,0,0,2026-03-11T17:41:21+00:00,175,49,18,0,0,unknown,,,active,2026-08-02,2026-09-02,2026-09-02T08:40:03.044+00:00,,
hemaaanth-icons,hemaaanth-icons,https://hemaaanth.github.io,https://raw.githubusercontent.com/hemaaanth/icons/master/public/r/registry.json,github,hemaaanth/icons,https://github.com/hemaaanth/icons,"Meaningful microanimated icons for React, Vue, Svelte, and vanilla JavaScript",MIT,0,0,2026-08-19T03:23:32+00:00,16,86,22,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:36:22.438+00:00,,
heraldui,heraldui,https://herald-ui.vercel.app,https://raw.githubusercontent.com/Arunava-K/herald/main/apps/docs/public/r/registry.json,github,Arunava-K/herald,https://github.com/Arunava-K/herald,The component layer for AI-native software.,MIT,0,0,2026-08-23T15:11:30+00:00,12,86,105,0,0,unknown,,,active,2026-08-31,2026-09-04,2026-09-04T08:37:17.942+00:00,,
heroicons-animated-angular,heroicons-animated-angular,https://angular.heroicons-animated.com,https://angular.heroicons-animated.com/r/registry.json,live,heroicons-animated/heroicons-animated-angular,https://github.com/heroicons-animated/heroicons-animated-angular,Beautifully animated heroicons for Angular,MIT,0,0,2026-02-19T09:56:11+00:00,197,26,316,316,0,free,https://angular.heroicons-animated.com/icons/academic-cap,true,active,2026-08-02,2026-09-04,2026-09-04T08:36:08.967+00:00,,
hex-ui,hex-ui,https://hexui.sh,https://hexui.sh/r/registry.json,live,hexui-sh/ui,https://github.com/hexui-sh/ui,A collection of high-quality React blocks that you can copy and paste into any project.,MIT,17,2,2026-09-03T15:10:42+00:00,1,94,34,34,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:27:57.637+00:00,,
hex-ui-hexui,hex-ui,https://hexui.sh,https://raw.githubusercontent.com/hexui-sh/ui/main/registry.json,github,hexui-sh/ui,https://github.com/hexui-sh/ui,A collection of high-quality React blocks that you can copy and paste into any project.,MIT,17,2,2026-08-30T11:03:02+00:00,3,94,34,0,34,paid,,,active,2026-09-02,2026-09-02,2026-09-02T08:30:22.256+00:00,,
hex-ui-navdeepannu,hex-ui,https://hex-ui.com,https://raw.githubusercontent.com/Navdeepannu/hex-ui-docs/main/registry.json,github,Navdeepannu/hex-ui-docs,https://github.com/Navdeepannu/hex-ui-docs,UI Library,,0,0,2025-10-10T21:52:11+00:00,328,26,6,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:37:06.78+00:00,,
hextaui,HextaUI,https://hextaui.com,https://hextaui.com/r/registry.json,live,preetsuthar17/HextaUI,https://github.com/preetsuthar17/HextaUI,,,,,,,,139,139,0,free,https://hextaui.com/components/accordion,true,active,2026-08-01,2026-09-04,2026-09-04T08:16:25.025+00:00,,
hodle,hodle,https://hodle.xyz,https://raw.githubusercontent.com/mrpotatodip/ts-form-builder/main/apps/client/registry.json,github,mrpotatodip/ts-form-builder,https://github.com/mrpotatodip/ts-form-builder,"tanstack builder for tanstack query, form etc.",Apache-2.0,10,3,2025-09-18T23:35:53+00:00,331,26,5,0,0,unknown,,,gone,2026-08-11,2026-08-16,2026-08-16T11:35:25.902+00:00,2026-08-20,
